日期,市場,產品,上價,中價,下價,平均價(元/公斤),交易量(公斤)
105/11/27,400 台中市,FL6 豌豆 甜豌豆 ,125.0,70.0,60.0,86.3,27
105/11/29,400 台中市,FL6 豌豆 甜豌豆 ,119.0,100.5,90.0,101.4,38
105/11/30,400 台中市,FL6 豌豆 甜豌豆 ,167.0,109.0,105.0,114.1,65
105/12/01,400 台中市,FL6 豌豆 甜豌豆 ,128.0,119.5,92.5,106.5,125
105/12/02,400 台中市,FL6 豌豆 甜豌豆 ,105.0,103.0,48.0,88.4,18
105/12/03,400 台中市,FL6 豌豆 甜豌豆 ,150.0,126.7,105.0,121.8,84
105/12/04,400 台中市,FL6 豌豆 甜豌豆 ,127.0,114.5,64.7,111.4,116
105/12/06,400 台中市,FL6 豌豆 甜豌豆 ,116.7,105.2,69.3,99.4,222
105/12/07,400 台中市,FL6 豌豆 甜豌豆 ,124.0,112.7,97.5,108.9,158
105/12/08,400 台中市,FL6 豌豆 甜豌豆 ,100.0,86.1,62.8,86.6,434
105/12/09,400 台中市,FL6 豌豆 甜豌豆 ,86.3,80.7,60.3,78.7,284
105/12/10,400 台中市,FL6 豌豆 甜豌豆 ,95.8,75.4,42.8,71.7,304
105/12/11,400 台中市,FL6 豌豆 甜豌豆 ,92.0,79.5,46.5,74.3,102
105/12/13,400 台中市,FL6 豌豆 甜豌豆 ,100.3,84.5,33.3,80.7,248
105/12/14,400 台中市,FL6 豌豆 甜豌豆 ,93.5,72.2,60.0,75.8,294
105/12/15,400 台中市,FL6 豌豆 甜豌豆 ,91.0,83.4,75.0,79.1,204
105/12/16,400 台中市,FL6 豌豆 甜豌豆 ,93.5,81.7,50.0,77.5,129
105/12/17,400 台中市,FL6 豌豆 甜豌豆 ,92.5,81.7,62.0,83.7,103
105/12/18,400 台中市,FL6 豌豆 甜豌豆 ,99.3,88.0,66.7,83.6,242
105/12/20,400 台中市,FL6 豌豆 甜豌豆 ,94.2,85.3,72.0,84.6,554
105/12/21,400 台中市,FL6 豌豆 甜豌豆 ,83.5,71.5,49.2,71.4,837
105/12/22,400 台中市,FL6 豌豆 甜豌豆 ,73.8,60.3,45.0,60.8,498
105/12/23,400 台中市,FL6 豌豆 甜豌豆 ,62.3,54.0,44.6,52.5,855
105/12/24,400 台中市,FL6 豌豆 甜豌豆 ,55.7,47.8,32.3,45.7,802
105/12/25,400 台中市,FL6 豌豆 甜豌豆 ,49.2,39.8,28.3,40.8,728
105/12/27,400 台中市,FL6 豌豆 甜豌豆 ,47.3,44.0,31.3,42.9,764
105/12/28,400 台中市,FL6 豌豆 甜豌豆 ,38.7,32.4,25.2,33.5,994
105/12/29,400 台中市,FL6 豌豆 甜豌豆 ,35.5,29.8,19.5,29.6,397
105/12/30,400 台中市,FL6 豌豆 甜豌豆 ,49.7,36.0,25.3,39.3,111
105/12/31,400 台中市,FL6 豌豆 甜豌豆 ,61.0,39.6,17.0,41.7,191
106/01/01,400 台中市,FL6 豌豆 甜豌豆 ,67.2,52.8,28.0,54.4,259
106/01/03,400 台中市,FL6 豌豆 甜豌豆 ,67.2,56.8,31.6,53.3,481
106/01/04,400 台中市,FL6 豌豆 甜豌豆 ,52.4,42.2,29.7,43.8,782
106/01/05,400 台中市,FL6 豌豆 甜豌豆 ,45.0,36.9,22.2,38.2,691
106/01/06,400 台中市,FL6 豌豆 甜豌豆 ,52.2,40.3,30.8,41.9,323
106/01/07,400 台中市,FL6 豌豆 甜豌豆 ,44.1,34.1,24.2,34.4,1276
106/01/08,400 台中市,FL6 豌豆 甜豌豆 ,41.0,29.7,21.8,30.6,1280
106/01/10,400 台中市,FL6 豌豆 甜豌豆 ,47.6,30.1,16.3,30.9,1442
106/01/11,400 台中市,FL6 豌豆 甜豌豆 ,41.1,30.4,21.8,32.0,865
106/01/12,400 台中市,FL6 豌豆 甜豌豆 ,43.6,31.7,12.6,32.7,715
106/01/13,400 台中市,FL6 豌豆 甜豌豆 ,45.8,34.2,21.4,32.2,907
106/01/14,400 台中市,FL6 豌豆 甜豌豆 ,44.2,31.5,17.3,31.7,662
106/01/15,400 台中市,FL6 豌豆 甜豌豆 ,56.8,38.0,15.9,34.8,877
106/01/17,400 台中市,FL6 豌豆 甜豌豆 ,66.3,47.5,25.8,44.3,1139
106/01/18,400 台中市,FL6 豌豆 甜豌豆 ,68.2,55.8,33.4,56.1,660
106/01/19,400 台中市,FL6 豌豆 甜豌豆 ,76.8,57.3,30.8,57.6,585
106/01/20,400 台中市,FL6 豌豆 甜豌豆 ,123.8,93.0,55.4,96.5,309
106/01/21,400 台中市,FL6 豌豆 甜豌豆 ,123.4,91.8,49.2,94.6,669
106/01/22,400 台中市,FL6 豌豆 甜豌豆 ,101.4,83.2,40.6,79.8,1116
106/01/24,400 台中市,FL6 豌豆 甜豌豆 ,93.8,77.3,56.2,75.7,2353
106/01/25,400 台中市,FL6 豌豆 甜豌豆 ,95.7,69.5,38.7,60.5,2010
106/01/26,400 台中市,FL6 豌豆 甜豌豆 ,85.1,70.7,35.8,65.3,1171
106/01/27,400 台中市,FL6 豌豆 甜豌豆 ,85.2,65.2,43.5,61.4,490
106/02/02,400 台中市,FL6 豌豆 甜豌豆 ,33.7,23.6,17.9,23.8,2111
106/02/03,400 台中市,FL6 豌豆 甜豌豆 ,39.7,27.4,12.6,25.7,708
106/02/04,400 台中市,FL6 豌豆 甜豌豆 ,47.2,34.0,20.0,32.7,434
106/02/07,400 台中市,FL6 豌豆 甜豌豆 ,40.3,30.5,20.2,29.1,1154
106/02/08,400 台中市,FL6 豌豆 甜豌豆 ,42.2,33.5,21.0,30.9,686
106/02/09,400 台中市,FL6 豌豆 甜豌豆 ,43.0,34.0,25.8,33.7,490
106/02/10,400 台中市,FL6 豌豆 甜豌豆 ,42.6,35.4,22.3,35.0,604
106/02/11,400 台中市,FL6 豌豆 甜豌豆 ,50.3,40.2,25.3,39.1,566
106/02/14,400 台中市,FL6 豌豆 甜豌豆 ,44.5,38.7,33.3,39.1,529
106/02/15,400 台中市,FL6 豌豆 甜豌豆 ,46.6,39.3,29.6,37.8,509
106/02/16,400 台中市,FL6 豌豆 甜豌豆 ,55.0,44.6,35.3,44.7,504
106/02/17,400 台中市,FL6 豌豆 甜豌豆 ,47.6,40.4,32.0,39.9,426
106/02/18,400 台中市,FL6 豌豆 甜豌豆 ,48.8,41.3,30.0,41.5,456
106/02/19,400 台中市,FL6 豌豆 甜豌豆 ,48.3,39.4,34.7,41.2,652
106/02/21,400 台中市,FL6 豌豆 甜豌豆 ,48.0,40.7,37.3,41.2,565
106/02/22,400 台中市,FL6 豌豆 甜豌豆 ,46.0,38.5,33.7,39.1,700
106/02/23,400 台中市,FL6 豌豆 甜豌豆 ,44.8,37.5,28.8,35.7,790
106/02/24,400 台中市,FL6 豌豆 甜豌豆 ,45.2,34.7,26.2,36.1,540
106/02/25,400 台中市,FL6 豌豆 甜豌豆 ,44.4,30.1,20.3,31.0,699
106/02/26,400 台中市,FL6 豌豆 甜豌豆 ,40.8,27.5,20.2,30.8,453
106/02/28,400 台中市,FL6 豌豆 甜豌豆 ,53.3,43.5,26.7,45.7,194
106/03/01,400 台中市,FL6 豌豆 甜豌豆 ,56.5,51.8,35.0,50.3,171
106/03/02,400 台中市,FL6 豌豆 甜豌豆 ,60.8,54.4,35.2,52.4,342
106/03/03,400 台中市,FL6 豌豆 甜豌豆 ,66.7,56.4,30.0,50.1,303
106/03/04,400 台中市,FL6 豌豆 甜豌豆 ,68.0,58.6,38.8,58.7,399
106/03/05,400 台中市,FL6 豌豆 甜豌豆 ,66.2,51.9,38.5,51.9,422
106/03/07,400 台中市,FL6 豌豆 甜豌豆 ,64.8,52.1,30.0,50.2,402
106/03/08,400 台中市,FL6 豌豆 甜豌豆 ,58.3,44.5,22.4,43.6,741
106/03/09,400 台中市,FL6 豌豆 甜豌豆 ,52.2,41.4,23.8,41.4,423
106/03/10,400 台中市,FL6 豌豆 甜豌豆 ,58.0,42.8,17.2,43.0,420
106/03/11,400 台中市,FL6 豌豆 甜豌豆 ,55.5,44.5,31.5,45.1,376
106/03/12,400 台中市,FL6 豌豆 甜豌豆 ,57.5,48.9,31.2,47.4,387
106/03/14,400 台中市,FL6 豌豆 甜豌豆 ,63.2,53.2,36.8,52.5,429
106/03/15,400 台中市,FL6 豌豆 甜豌豆 ,57.4,40.8,23.4,45.1,447
106/03/16,400 台中市,FL6 豌豆 甜豌豆 ,54.7,46.4,20.7,44.5,419
106/03/17,400 台中市,FL6 豌豆 甜豌豆 ,60.0,58.5,51.5,56.8,156
106/03/18,400 台中市,FL6 豌豆 甜豌豆 ,58.0,52.1,38.3,51.9,338
106/03/19,400 台中市,FL6 豌豆 甜豌豆 ,62.3,38.1,10.7,39.8,299
106/03/21,400 台中市,FL6 豌豆 甜豌豆 ,66.7,63.2,32.0,59.0,168
106/03/22,400 台中市,FL6 豌豆 甜豌豆 ,62.0,55.2,36.7,54.6,421
106/03/23,400 台中市,FL6 豌豆 甜豌豆 ,57.0,51.0,35.5,47.2,334
106/03/24,400 台中市,FL6 豌豆 甜豌豆 ,57.3,45.4,22.3,47.5,351
106/03/25,400 台中市,FL6 豌豆 甜豌豆 ,59.5,50.3,41.0,50.7,492
106/03/26,400 台中市,FL6 豌豆 甜豌豆 ,61.0,46.7,25.5,45.3,169
106/03/28,400 台中市,FL6 豌豆 甜豌豆 ,56.7,43.1,33.3,42.5,281
106/03/29,400 台中市,FL6 豌豆 甜豌豆 ,61.0,43.3,32.0,46.3,120
106/03/30,400 台中市,FL6 豌豆 甜豌豆 ,60.0,39.7,18.5,44.6,170
106/03/31,400 台中市,FL6 豌豆 甜豌豆 ,81.0,69.7,50.0,65.9,150
106/04/01,400 台中市,FL6 豌豆 甜豌豆 ,65.0,62.0,61.0,61.9,45
106/04/02,400 台中市,FL6 豌豆 甜豌豆 ,80.0,59.5,21.5,53.4,74
106/04/03,400 台中市,FL6 豌豆 甜豌豆 ,87.0,72.0,69.0,72.0,85
106/04/06,400 台中市,FL6 豌豆 甜豌豆 ,76.0,64.0,40.0,65.7,86
106/04/07,400 台中市,FL6 豌豆 甜豌豆 ,75.0,66.0,60.0,70.4,62
106/04/08,400 台中市,FL6 豌豆 甜豌豆 ,45.0,40.0,35.0,39.2,52
106/04/09,400 台中市,FL6 豌豆 甜豌豆 ,76.0,55.3,40.0,58.3,121
106/04/11,400 台中市,FL6 豌豆 甜豌豆 ,76.0,56.0,35.0,58.7,86
106/04/12,400 台中市,FL6 豌豆 甜豌豆 ,78.0,76.0,45.0,57.4,156
106/04/13,400 台中市,FL6 豌豆 甜豌豆 ,77.0,74.7,52.0,68.1,128
106/04/14,400 台中市,FL6 豌豆 甜豌豆 ,76.5,63.0,43.0,61.9,280
106/04/15,400 台中市,FL6 豌豆 甜豌豆 ,58.5,53.0,39.0,52.1,232
106/04/16,400 台中市,FL6 豌豆 甜豌豆 ,61.0,52.0,25.0,50.9,171
106/04/18,400 台中市,FL6 豌豆 甜豌豆 ,76.0,51.0,41.0,47.8,200
106/04/19,400 台中市,FL6 豌豆 甜豌豆 ,48.0,39.8,22.5,38.1,304
106/04/20,400 台中市,FL6 豌豆 甜豌豆 ,76.0,54.0,15.0,49.7,141
106/04/21,400 台中市,FL6 豌豆 甜豌豆 ,81.0,68.0,55.0,66.8,44
106/04/22,400 台中市,FL6 豌豆 甜豌豆 ,91.0,61.0,28.0,59.7,91
106/04/23,400 台中市,FL6 豌豆 甜豌豆 ,97.0,97.0,97.0,97.0,16
106/04/25,400 台中市,FL6 豌豆 甜豌豆 ,82.0,58.0,20.0,55.2,70
106/04/26,400 台中市,FL6 豌豆 甜豌豆 ,87.0,65.0,20.0,77.3,215
106/04/28,400 台中市,FL6 豌豆 甜豌豆 ,86.0,86.0,86.0,86.0,46
106/04/30,400 台中市,FL6 豌豆 甜豌豆 ,77.0,51.0,25.0,73.9,166
106/05/02,400 台中市,FL6 豌豆 甜豌豆 ,92.0,89.0,86.0,91.1,49
106/05/04,400 台中市,FL6 豌豆 甜豌豆 ,97.0,97.0,97.0,97.0,8
106/05/05,400 台中市,FL6 豌豆 甜豌豆 ,102.0,102.0,102.0,102.0,34
106/05/06,400 台中市,FL6 豌豆 甜豌豆 ,100.0,100.0,100.0,100.0,8
106/05/07,400 台中市,FL6 豌豆 甜豌豆 ,117.0,61.0,5.0,102.5,31
106/05/09,400 台中市,FL6 豌豆 甜豌豆 ,65.0,60.0,55.0,58.8,24
106/05/10,400 台中市,FL6 豌豆 甜豌豆 ,40.0,40.0,40.0,40.0,43
106/05/11,400 台中市,FL6 豌豆 甜豌豆 ,30.0,30.0,30.0,30.0,4
106/05/12,400 台中市,FL6 豌豆 甜豌豆 ,36.0,36.0,36.0,36.0,30
106/05/14,400 台中市,FL6 豌豆 甜豌豆 ,65.0,57.5,50.0,57.1,19
106/05/16,400 台中市,FL6 豌豆 甜豌豆 ,55.0,55.0,55.0,55.0,11
106/10/14,400 台中市,FL6 豌豆 甜豌豆 ,58.0,58.0,58.0,58.0,64
106/10/21,400 台中市,FL6 豌豆 甜豌豆 ,61.0,58.5,56.0,57.7,23
106/10/22,400 台中市,FL6 豌豆 甜豌豆 ,118.0,118.0,118.0,118.0,16
106/10/27,400 台中市,FL6 豌豆 甜豌豆 ,20.0,20.0,20.0,20.0,15
106/10/31,400 台中市,FL6 豌豆 甜豌豆 ,48.0,48.0,48.0,48.0,4
106/11/02,400 台中市,FL6 豌豆 甜豌豆 ,150.0,150.0,150.0,150.0,8
106/11/07,400 台中市,FL6 豌豆 甜豌豆 ,57.0,57.0,57.0,57.0,6
106/11/09,400 台中市,FL6 豌豆 甜豌豆 ,255.0,255.0,255.0,255.0,15
106/11/10,400 台中市,FL6 豌豆 甜豌豆 ,250.0,159.5,69.0,219.8,36
106/11/11,400 台中市,FL6 豌豆 甜豌豆 ,257.0,257.0,257.0,257.0,30
106/11/12,400 台中市,FL6 豌豆 甜豌豆 ,140.0,140.0,140.0,140.0,45
106/11/14,400 台中市,FL6 豌豆 甜豌豆 ,148.0,148.0,148.0,148.0,60
106/11/17,400 台中市,FL6 豌豆 甜豌豆 ,128.0,127.5,127.0,127.2,28
106/11/18,400 台中市,FL6 豌豆 甜豌豆 ,122.0,117.0,112.0,116.4,27
106/11/19,400 台中市,FL6 豌豆 甜豌豆 ,97.0,78.5,60.0,76.2,16
106/11/21,400 台中市,FL6 豌豆 甜豌豆 ,112.5,100.0,85.5,102.6,110
106/11/22,400 台中市,FL6 豌豆 甜豌豆 ,104.0,87.3,70.0,88.1,103
106/11/23,400 台中市,FL6 豌豆 甜豌豆 ,102.0,84.8,20.0,75.7,129
106/11/24,400 台中市,FL6 豌豆 甜豌豆 ,98.0,94.7,52.5,85.4,145
106/11/25,400 台中市,FL6 豌豆 甜豌豆 ,107.5,98.5,96.5,99.6,174
106/11/26,400 台中市,FL6 豌豆 甜豌豆 ,103.0,97.0,92.5,96.8,106
106/11/28,400 台中市,FL6 豌豆 甜豌豆 ,95.0,86.3,49.0,87.2,50
106/11/29,400 台中市,FL6 豌豆 甜豌豆 ,110.0,109.0,108.0,108.4,85
106/11/30,400 台中市,FL6 豌豆 甜豌豆 ,108.0,102.3,102.0,103.8,85
106/12/01,400 台中市,FL6 豌豆 甜豌豆 ,115.5,105.5,91.5,104.4,179
106/12/02,400 台中市,FL6 豌豆 甜豌豆 ,105.0,95.2,71.7,91.8,390
106/12/03,400 台中市,FL6 豌豆 甜豌豆 ,105.0,101.3,98.0,102.3,148
106/12/05,400 台中市,FL6 豌豆 甜豌豆 ,94.3,87.9,46.7,82.3,258
106/12/06,400 台中市,FL6 豌豆 甜豌豆 ,100.5,86.0,73.0,87.0,172
106/12/07,400 台中市,FL6 豌豆 甜豌豆 ,87.3,82.2,64.0,80.3,204
106/12/08,400 台中市,FL6 豌豆 甜豌豆 ,95.0,94.3,87.5,93.3,122
106/12/09,400 台中市,FL6 豌豆 甜豌豆 ,98.5,93.5,83.5,93.4,90
106/12/10,400 台中市,FL6 豌豆 甜豌豆 ,114.0,105.6,87.7,104.6,138
106/12/12,400 台中市,FL6 豌豆 甜豌豆 ,115.0,109.0,70.0,98.6,135
106/12/13,400 台中市,FL6 豌豆 甜豌豆 ,113.0,106.0,79.0,107.6,84
106/12/14,400 台中市,FL6 豌豆 甜豌豆 ,119.3,112.8,102.3,112.2,161
106/12/15,400 台中市,FL6 豌豆 甜豌豆 ,117.7,111.2,96.0,110.1,234
106/12/16,400 台中市,FL6 豌豆 甜豌豆 ,116.0,108.1,83.5,106.9,205
106/12/17,400 台中市,FL6 豌豆 甜豌豆 ,115.5,109.8,99.0,109.0,306
106/12/19,400 台中市,FL6 豌豆 甜豌豆 ,126.0,111.8,93.0,109.4,128
106/12/20,400 台中市,FL6 豌豆 甜豌豆 ,118.7,111.8,82.3,99.9,216
106/12/21,400 台中市,FL6 豌豆 甜豌豆 ,126.7,114.4,107.0,114.6,210
106/12/22,400 台中市,FL6 豌豆 甜豌豆 ,124.0,105.0,56.0,104.8,85
106/12/23,400 台中市,FL6 豌豆 甜豌豆 ,123.5,122.0,111.0,120.1,114
106/12/24,400 台中市,FL6 豌豆 甜豌豆 ,127.8,110.4,77.5,110.9,274
106/12/26,400 台中市,FL6 豌豆 甜豌豆 ,102.0,90.2,69.3,88.0,694
106/12/27,400 台中市,FL6 豌豆 甜豌豆 ,84.3,74.7,57.7,72.9,507
106/12/28,400 台中市,FL6 豌豆 甜豌豆 ,76.5,63.3,50.8,65.3,368
106/12/29,400 台中市,FL6 豌豆 甜豌豆 ,67.5,58.2,47.8,59.0,560
106/12/30,400 台中市,FL6 豌豆 甜豌豆 ,58.8,54.7,45.2,53.3,589
106/12/31,400 台中市,FL6 豌豆 甜豌豆 ,62.9,57.4,40.9,56.8,807
107/01/02,400 台中市,FL6 豌豆 甜豌豆 ,59.8,52.6,45.4,52.0,734
107/01/03,400 台中市,FL6 豌豆 甜豌豆 ,56.2,47.0,35.0,48.7,693
107/01/04,400 台中市,FL6 豌豆 甜豌豆 ,49.9,42.5,36.1,43.1,726
107/01/05,400 台中市,FL6 豌豆 甜豌豆 ,56.4,51.3,41.8,50.1,628
107/01/06,400 台中市,FL6 豌豆 甜豌豆 ,53.2,43.3,33.9,43.4,832
107/01/07,400 台中市,FL6 豌豆 甜豌豆 ,56.8,51.5,39.2,49.8,1002
107/01/09,400 台中市,FL6 豌豆 甜豌豆 ,54.9,44.6,31.9,44.0,1160
107/01/10,400 台中市,FL6 豌豆 甜豌豆 ,50.2,43.4,29.2,41.8,549
107/01/11,400 台中市,FL6 豌豆 甜豌豆 ,56.2,45.1,32.7,45.1,499
107/01/12,400 台中市,FL6 豌豆 甜豌豆 ,60.8,57.3,46.0,55.3,440
107/01/13,400 台中市,FL6 豌豆 甜豌豆 ,67.5,60.8,39.2,56.1,439
107/01/14,400 台中市,FL6 豌豆 甜豌豆 ,79.7,71.7,55.0,67.9,232
107/01/16,400 台中市,FL6 豌豆 甜豌豆 ,81.5,72.8,55.0,71.5,559
107/01/17,400 台中市,FL6 豌豆 甜豌豆 ,76.5,64.9,47.7,63.0,672
107/01/18,400 台中市,FL6 豌豆 甜豌豆 ,68.8,58.1,39.4,57.3,999
107/01/19,400 台中市,FL6 豌豆 甜豌豆 ,69.7,57.7,46.7,57.3,636
107/01/20,400 台中市,FL6 豌豆 甜豌豆 ,68.3,54.5,37.8,53.5,794
107/01/21,400 台中市,FL6 豌豆 甜豌豆 ,59.4,49.6,33.9,48.6,1213
107/01/23,400 台中市,FL6 豌豆 甜豌豆 ,53.7,41.3,24.2,40.3,1355
107/01/24,400 台中市,FL6 豌豆 甜豌豆 ,46.4,35.9,21.4,35.3,1483
107/01/25,400 台中市,FL6 豌豆 甜豌豆 ,48.9,39.1,24.5,38.3,1019
107/01/26,400 台中市,FL6 豌豆 甜豌豆 ,53.0,48.9,26.6,50.3,523
107/01/27,400 台中市,FL6 豌豆 甜豌豆 ,61.7,55.8,50.0,55.4,586
107/01/28,400 台中市,FL6 豌豆 甜豌豆 ,61.3,54.2,40.8,52.6,929
107/01/30,400 台中市,FL6 豌豆 甜豌豆 ,67.2,54.8,34.9,54.1,983
107/01/31,400 台中市,FL6 豌豆 甜豌豆 ,68.7,53.0,24.8,55.5,973
107/02/01,400 台中市,FL6 豌豆 甜豌豆 ,68.6,52.4,25.8,49.3,980
107/02/02,400 台中市,FL6 豌豆 甜豌豆 ,70.0,65.3,53.2,64.7,522
107/02/03,400 台中市,FL6 豌豆 甜豌豆 ,75.6,67.1,54.6,65.2,1049
107/02/04,400 台中市,FL6 豌豆 甜豌豆 ,81.4,76.0,32.1,71.2,651
107/02/06,400 台中市,FL6 豌豆 甜豌豆 ,95.6,87.7,70.4,85.7,665
107/02/07,400 台中市,FL6 豌豆 甜豌豆 ,133.2,124.1,42.5,110.6,239
107/02/08,400 台中市,FL6 豌豆 甜豌豆 ,140.5,116.5,86.7,115.2,570
107/02/09,400 台中市,FL6 豌豆 甜豌豆 ,137.8,114.1,87.8,110.5,684
107/02/10,400 台中市,FL6 豌豆 甜豌豆 ,159.3,124.4,85.8,117.7,696
107/02/11,400 台中市,FL6 豌豆 甜豌豆 ,143.5,116.3,87.9,112.1,1086
107/02/12,400 台中市,FL6 豌豆 甜豌豆 ,149.3,111.5,90.3,110.2,1154
107/02/13,400 台中市,FL6 豌豆 甜豌豆 ,146.6,126.4,80.8,120.1,884
107/02/14,400 台中市,FL6 豌豆 甜豌豆 ,142.6,106.1,35.7,99.4,1359
107/02/15,400 台中市,FL6 豌豆 甜豌豆 ,116.0,95.4,70.4,90.8,847
107/02/21,400 台中市,FL6 豌豆 甜豌豆 ,47.8,37.1,26.5,37.9,2101
107/02/22,400 台中市,FL6 豌豆 甜豌豆 ,43.6,31.7,15.9,30.7,1506
107/02/23,400 台中市,FL6 豌豆 甜豌豆 ,46.6,38.5,20.7,37.7,1003
107/02/27,400 台中市,FL6 豌豆 甜豌豆 ,44.8,32.7,15.2,32.8,1474
107/02/28,400 台中市,FL6 豌豆 甜豌豆 ,46.5,38.5,19.4,37.6,910
107/03/01,400 台中市,FL6 豌豆 甜豌豆 ,46.4,38.2,21.8,37.2,1060
107/03/02,400 台中市,FL6 豌豆 甜豌豆 ,45.5,34.4,22.9,34.8,986
107/03/03,400 台中市,FL6 豌豆 甜豌豆 ,43.8,39.1,19.5,36.6,685
107/03/04,400 台中市,FL6 豌豆 甜豌豆 ,40.0,32.9,22.9,32.5,1060
107/03/08,400 台中市,FL6 豌豆 甜豌豆 ,37.4,27.3,17.4,26.7,2033
107/03/09,400 台中市,FL6 豌豆 甜豌豆 ,39.8,26.3,13.0,25.2,724
107/03/10,400 台中市,FL6 豌豆 甜豌豆 ,45.2,38.3,22.0,37.2,631
107/03/11,400 台中市,FL6 豌豆 甜豌豆 ,52.2,37.1,26.0,40.4,779
107/03/13,400 台中市,FL6 豌豆 甜豌豆 ,50.8,42.5,27.0,41.8,670
107/03/14,400 台中市,FL6 豌豆 甜豌豆 ,51.5,47.9,30.5,44.7,621
107/03/15,400 台中市,FL6 豌豆 甜豌豆 ,51.0,37.6,26.5,40.8,597
107/03/16,400 台中市,FL6 豌豆 甜豌豆 ,58.7,47.0,28.7,45.2,284
107/03/17,400 台中市,FL6 豌豆 甜豌豆 ,58.5,46.7,32.8,47.1,565
107/03/18,400 台中市,FL6 豌豆 甜豌豆 ,56.5,44.3,37.5,44.6,465
107/03/20,400 台中市,FL6 豌豆 甜豌豆 ,53.7,37.4,25.0,38.4,948
107/03/21,400 台中市,FL6 豌豆 甜豌豆 ,39.8,31.5,18.0,33.0,598
107/03/22,400 台中市,FL6 豌豆 甜豌豆 ,49.3,38.0,24.7,39.1,358
107/03/23,400 台中市,FL6 豌豆 甜豌豆 ,50.2,35.2,22.0,33.7,488
107/03/24,400 台中市,FL6 豌豆 甜豌豆 ,49.0,35.8,17.5,35.5,287
107/03/25,400 台中市,FL6 豌豆 甜豌豆 ,62.0,38.2,28.2,40.7,441
107/03/27,400 台中市,FL6 豌豆 甜豌豆 ,54.5,32.3,20.0,33.0,474
107/03/28,400 台中市,FL6 豌豆 甜豌豆 ,55.0,34.9,23.2,33.8,418
107/03/29,400 台中市,FL6 豌豆 甜豌豆 ,59.0,44.3,30.0,42.1,86
107/03/30,400 台中市,FL6 豌豆 甜豌豆 ,52.0,35.7,29.0,37.4,320
107/03/31,400 台中市,FL6 豌豆 甜豌豆 ,64.0,43.9,19.3,34.2,382
107/04/01,400 台中市,FL6 豌豆 甜豌豆 ,46.8,26.9,19.0,27.5,490
107/04/03,400 台中市,FL6 豌豆 甜豌豆 ,48.4,28.8,11.8,26.3,626
107/04/04,400 台中市,FL6 豌豆 甜豌豆 ,47.8,26.3,14.0,27.6,808
107/04/07,400 台中市,FL6 豌豆 甜豌豆 ,39.8,22.8,13.8,23.2,542
107/04/08,400 台中市,FL6 豌豆 甜豌豆 ,45.0,23.7,20.0,26.9,223
107/04/10,400 台中市,FL6 豌豆 甜豌豆 ,36.2,28.0,19.5,28.3,386
107/04/11,400 台中市,FL6 豌豆 甜豌豆 ,39.0,25.0,17.3,26.8,191
107/04/12,400 台中市,FL6 豌豆 甜豌豆 ,30.5,18.5,15.0,18.1,243
107/04/13,400 台中市,FL6 豌豆 甜豌豆 ,53.0,47.0,18.0,47.8,85
107/04/14,400 台中市,FL6 豌豆 甜豌豆 ,47.0,46.5,46.0,46.7,90
107/04/15,400 台中市,FL6 豌豆 甜豌豆 ,59.0,38.7,15.0,37.0,175
107/04/17,400 台中市,FL6 豌豆 甜豌豆 ,48.5,15.2,7.0,23.2,308
107/04/18,400 台中市,FL6 豌豆 甜豌豆 ,40.0,39.5,35.0,38.0,150
107/04/19,400 台中市,FL6 豌豆 甜豌豆 ,60.0,59.0,47.0,58.6,76
107/04/20,400 台中市,FL6 豌豆 甜豌豆 ,41.0,41.0,41.0,41.0,30
107/04/21,400 台中市,FL6 豌豆 甜豌豆 ,49.5,45.0,40.5,43.9,160
107/04/22,400 台中市,FL6 豌豆 甜豌豆 ,43.0,41.7,30.0,39.1,130
107/04/24,400 台中市,FL6 豌豆 甜豌豆 ,57.0,54.0,51.0,55.7,92
107/04/25,400 台中市,FL6 豌豆 甜豌豆 ,48.0,48.0,48.0,48.0,9
107/04/27,400 台中市,FL6 豌豆 甜豌豆 ,69.0,69.0,69.0,69.0,40
107/04/28,400 台中市,FL6 豌豆 甜豌豆 ,78.0,71.0,46.0,67.9,106
107/04/29,400 台中市,FL6 豌豆 甜豌豆 ,75.0,75.0,75.0,75.0,80
107/05/01,400 台中市,FL6 豌豆 甜豌豆 ,60.0,59.0,58.0,58.8,17
107/05/02,400 台中市,FL6 豌豆 甜豌豆 ,52.0,52.0,52.0,52.0,160
107/05/03,400 台中市,FL6 豌豆 甜豌豆 ,63.0,41.5,20.0,44.6,70
107/05/04,400 台中市,FL6 豌豆 甜豌豆 ,65.0,35.0,5.0,24.1,44
107/05/05,400 台中市,FL6 豌豆 甜豌豆 ,63.0,13.5,12.0,37.1,204
107/05/06,400 台中市,FL6 豌豆 甜豌豆 ,73.0,73.0,73.0,73.0,12
107/05/08,400 台中市,FL6 豌豆 甜豌豆 ,66.0,66.0,66.0,66.0,8
107/05/09,400 台中市,FL6 豌豆 甜豌豆 ,6.0,6.0,6.0,6.0,60
107/05/10,400 台中市,FL6 豌豆 甜豌豆 ,66.0,66.0,66.0,66.0,54
107/05/11,400 台中市,FL6 豌豆 甜豌豆 ,69.0,69.0,69.0,69.0,34
107/05/12,400 台中市,FL6 豌豆 甜豌豆 ,59.0,41.7,25.0,35.8,233
107/05/13,400 台中市,FL6 豌豆 甜豌豆 ,50.0,48.0,46.0,48.2,108
